        156.000    0.6806201264E+00    0.1021101115E+00    0.1025911942E-03    0.1773762086E+00    0.4315613631E-02    0.3547524172E-01    0.1069111472E-06
        157.000    0.6789442026E+00    0.1026794633E+00    0.1023385790E-03    0.1783074174E+00    0.4304987089E-02    0.3566148348E-01    0.1074724208E-06
        158.000    0.6772724056E+00    0.1032474132E+00    0.1020865858E-03    0.1792363332E+00    0.4294386712E-02    0.3584726664E-01    0.1080323125E-06
        159.000    0.6756047251E+00    0.1038139646E+00    0.1018352131E-03    0.1801629617E+00    0.4283812438E-02    0.3603259234E-01    0.1085908255E-06
        160.000    0.6739411511E+00    0.1043791209E+00    0.1015844593E-03    0.1810873085E+00    0.4273264200E-02    0.3621746170E-01    0.1091479632E-06
        161.000    0.6722816733E+00    0.1049428856E+00    0.1013343230E-03    0.1820093793E+00    0.4262741937E-02    0.3640187585E-01    0.1097037291E-06
        162.000    0.6706262818E+00    0.1055052621E+00    0.1010848026E-03    0.1829291795E+00    0.4252245582E-02    0.3658583591E-01    0.1102581264E-06
        163.000    0.6689749663E+00    0.1060662539E+00    0.1008358966E-03    0.1838467150E+00    0.4241775073E-02    0.3676934299E-01    0.1108111587E-06
        164.000    0.6673277171E+00    0.1066258643E+00    0.1005876036E-03    0.1847619911E+00    0.4231330347E-02    0.3695239822E-01    0.1113628292E-06
        165.000    0.6656845239E+00    0.1071840968E+00    0.1003399219E-03    0.1856750135E+00    0.4220911338E-02    0.3713500270E-01    0.1119131413E-06
        166.000    0.6640453768E+00    0.1077409547E+00    0.1000928500E-03    0.1865857877E+00    0.4210517985E-02    0.3731715755E-01    0.1124620983E-06
        167.000    0.6624102659E+00    0.1082964414E+00    0.9984638658E-04    0.1874943193E+00    0.4200150224E-02    0.3749886386E-01    0.1130097036E-06
        168.000    0.6607791811E+00    0.1088505603E+00    0.9960053001E-04    0.1884006138E+00    0.4189807992E-02    0.3768012275E-01    0.1135559605E-06
        169.000    0.6591521127E+00    0.1094033147E+00    0.9935527883E-04    0.1893046766E+00    0.4179491226E-02    0.3786093532E-01    0.1141008724E-06
        170.000    0.6575290507E+00    0.1099547081E+00    0.9911063154E-04    0.1902065133E+00    0.4169199864E-02    0.3804130267E-01    0.1146444424E-06
        171.000    0.6559099853E+00    0.1105047438E+00    0.9886658665E-04    0.1911061294E+00    0.4158933842E-02    0.3822122589E-01    0.1151866741E-06
        172.000    0.6542949065E+00    0.1110534251E+00    0.9862314269E-04    0.1920035304E+00    0.4148693099E-02    0.3840070607E-01    0.1157275705E-06
        173.000    0.6526838046E+00    0.1116007554E+00    0.9838029818E-04    0.1928987216E+00    0.4138477572E-02    0.3857974431E-01    0.1162671351E-06
        174.000    0.6510766698E+00    0.1121467379E+00    0.9813805163E-04    0.1937917085E+00    0.4128287199E-02    0.3875834170E-01    0.1168053711E-06
        175.000    0.6494734924E+00    0.1126913760E+00    0.9789640157E-04    0.1946824966E+00    0.4118121919E-02    0.3893649932E-01    0.1173422817E-06
        176.000    0.6478742625E+00    0.1132346731E+00    0.9765534655E-04    0.1955710913E+00    0.4107981669E-02    0.3911421825E-01    0.1178778703E-06
        177.000    0.6462789705E+00    0.1137766323E+00    0.9741488508E-04    0.1964574979E+00    0.4097866388E-02    0.3929149958E-01    0.1184121401E-06
        178.000    0.6446876066E+00    0.1143172571E+00    0.9717501572E-04    0.1973417219E+00    0.4087776014E-02    0.3946834438E-01    0.1189450944E-06
        179.000    0.6431001613E+00    0.1148565507E+00    0.9693573699E-04    0.1982237686E+00    0.4077710486E-02    0.3964475372E-01    0.1194767363E-06
        180.000    0.6415166248E+00    0.1153945163E+00    0.9669704746E-04    0.1991036434E+00    0.4067669743E-02    0.3982072869E-01    0.1200070691E-06
        181.000    0.6399369875E+00    0.1159311573E+00    0.9645894566E-04    0.1999813517E+00    0.4057653724E-02    0.3999627034E-01    0.1205360961E-06
        182.000    0.6383612398E+00    0.1164664769E+00    0.9622143015E-04    0.2008568987E+00    0.4047662368E-02    0.4017137975E-01    0.1210638204E-06
