348	1.88678110788e-08
349	1.88213519982e-08
350	1.87750073159e-08
351	1.87287767503e-08
352	1.86826600203e-08
353	1.86366568457e-08
354	1.85907669468e-08
355	1.85449900447e-08
356	1.84993258612e-08
357	1.84537741187e-08
358	1.84083345403e-08
359	1.836300685e-08
360	1.83177907721e-08
361	1.82726860318e-08
362	1.8227692355e-08
363	1.81828094682e-08
364	1.81380370986e-08
365	1.80933749741e-08
366	1.80488228232e-08
367	1.80043803751e-08
368	1.79600473596e-08
369	1.79158235075e-08
370	1.78717085497e-08
371	1.78277022182e-08
372	1.77838042456e-08
373	1.77400143649e-08
374	1.76963323101e-08
375	1.76527578157e-08
376	1.76092906167e-08
377	1.7565930449e-08
378	1.7522677049e-08
379	1.74795301539e-08
380	1.74364895014e-08
381	1.73935548298e-08
382	1.73507258783e-08
383	1.73080023865e-08
384	1.72653840947e-08
385	1.72228707439e-08
386	1.71804620756e-08
387	1.71381578322e-08
388	1.70959577565e-08
389	1.70538615919e-08
390	1.70118690827e-08
391	1.69699799736e-08
392	1.69281940099e-08
393	1.68865109378e-08
394	1.68449305038e-08
395	1.68034524553e-08
396	1.676207654e-08
397	1.67208025066e-08
398	1.66796301041e-08
399	1.66385590823e-08
400	1.65975891916e-08
401	1.65567201829e-08
402	1.65159518079e-08
403	1.64752838187e-08
404	1.64347159682e-08
405	1.63942480098e-08
406	1.63538796975e-08
407	1.6313610786e-08
408	1.62734410304e-08
409	1.62333701867e-08
410	1.61933980113e-08
411	1.61535242612e-08
412	1.61137486941e-08
413	1.60740710682e-08
414	1.60344911423e-08
415	1.59950086759e-08
416	1.5955623429e-08
417	1.59163351623e-08
418	1.58771436368e-08
419	1.58380486144e-08
420	1.57990498575e-08
421	1.57601471291e-08
422	1.57213401926e-08
423	1.56826288122e-08
424	1.56440127526e-08
425	1.56054917792e-08
426	1.55670656577e-08
427	1.55287341546e-08
428	1.5490497037e-08
429	1.54523540723e-08
430	1.54143050289e-08
431	1.53763496753e-08
432	1.5338487781e-08
433	1.53007191158e-08
434	1.52630434501e-08
435	1.52254605549e-08
436	1.51879702018e-08
437	1.51505721629e-08
438	1.5113266211e-08
439	1.50760521192e-08
440	1.50389296614e-08
441	1.50018986119e-08
442	1.49649587457e-08
443	1.49281098382e-08
444	1.48913516655e-08
445	1.48546840041e-08
446	1.48181066312e-08
447	1.47816193244e-08
448	1.4745221862e-08
449	1.47089140228e-08
450	1.46726955861e-08
451	1.46365663316e-08
452	1.46005260399e-08
453	1.45645744919e-08
454	1.4528711469e-08
455	1.44929367533e-08
456	1.44572501273e-08
457	1.44216513741e-08
458	1.43861402774e-08
459	1.43507166213e-08
460	1.43153801905e-08
461	1.42801307703e-08
462	1.42449681462e-08
463	1.42098921048e-08
464	1.41749024327e-08
465	1.41399989173e-08
466	1.41051813464e-08
467	1.40704495084e-08
468	1.40358031922e-08
469	1.40012421873e-08
470	1.39667662835e-08
471	1.39323752713e-08
472	1.38980689417e-08
473	1.38638470861e-08
474	1.38297094966e-08
475	1.37956559657e-08
476	1.37616862863e-08
477	1.37278002521e-08
478	1.36939976569e-08
479	1.36602782955e-08
480	1.36266419628e-08
481	1.35930884544e-08
482	1.35596175664e-08
483	1.35262290952e-08
484	1.3492922838e-08
485	1.34596985924e-08
486	1.34265561564e-08
487	1.33934953285e-08
488	1.33605159078e-08
489	1.33276176938e-08
490	1.32948004866e-08
491	1.32620640868e-08
492	1.32294082953e-08
493	1.31968329137e-08
494	1.31643377439e-08
495	1.31319225885e-08
496	1.30995872504e-08
497	1.30673315331e-08
498	1.30351552405e-08
499	1.30030581771e-08
500	1.29710401478e-08
501	1.2939100958e-08
502	1.29072404135e-08
503	1.28754583207e-08
504	1.28437544863e-08
505	1.28121287179e-08
506	1.27805808229e-08
507	1.27491106099e-08
508	1.27177178874e-08
509	1.26864024646e-08
510	1.26551641512e-08
511	1.26240027574e-08
512	1.25929180937e-08
513	1.25619099712e-08
514	1.25309782015e-08
515	1.25001225964e-08
516	1.24693429686e-08
517	1.24386391308e-08
518	1.24080108965e-08
519	1.23774580796e-08
520	1.23469804942e-08
521	1.23165779552e-08
522	1.22862502778e-08
523	1.22559972776e-08
524	1.22258187707e-08
525	1.21957145738e-08
526	1.21656845039e-08
527	1.21357283784e-08
528	1.21058460152e-08
529	1.20760372327e-08
530	1.20463018498e-08
531	1.20166396857e-08
532	1.19870505601e-08
533	1.19575342931e-08
534	1.19280907054e-08
535	1.18987196181e-08
536	1.18694208525e-08
537	1.18401942306e-08
538	1.18110395747e-08
539	1.17819567078e-08
540	1.17529454529e-08
541	1.17240056337e-08
542	1.16951370744e-08
543	1.16663395995e-08
544	1.16376130339e-08
545	1.16089572031e-08
546	1.15803719329e-08
547	1.15518570495e-08
548	1.15234123796e-08
549	1.14950377503e-08
550	1.14667329891e-08
551	1.14384979241e-08
552	1.14103323836e-08
553	1.13822361964e-08
554	1.13542091918e-08
555	1.13262511993e-08
556	1.12983620491e-08
557	1.12705415716e-08
558	1.12427895977e-08
559	1.12151059589e-08
560	1.11874904867e-08
561	1.11599430133e-08
562	1.11324633714e-08
563	1.11050513939e-08
564	1.10777069142e-08
565	1.1050429766e-08
566	1.10232197836e-08
567	1.09960768016e-08
568	1.0969000655e-08
569	1.09419911792e-08
570	1.09150482102e-08
571	1.0888171584e-08
572	1.08613611374e-08
573	1.08346167074e-08
574	1.08079381314e-08
575	1.07813252474e-08
576	1.07547778934e-08
577	1.07282959082e-08
578	1.07018791309e-08
579	1.06755274008e-08
580	1.06492405577e-08
581	1.0623018442e-08
582	1.05968608942e-08
583	1.05707677553e-08
584	1.05447388668e-08
585	1.05187740704e-08
586	1.04928732083e-08
587	1.04670361231e-08
588	1.04412626578e-08
589	1.04155526556e-08
590	1.03899059604e-08
591	1.03643224162e-08
592	1.03388018675e-08
593	1.03133441593e-08
594	1.02879491367e-08
595	1.02626166455e-08
596	1.02373465317e-08
597	1.02121386416e-08
598	1.0186992822e-08
599	1.01619089202e-08
600	1.01368867836e-08
601	1.01119262602e-08
602	1.00870271982e-08
603	1.00621894464e-08
604	1.00374128536e-08
605	1.00126972695e-08
606	9.98804254361e-09
607	9.96344852622e-09
608	9.93891506782e-09
609	9.91444201927e-09
610	9.89002923185e-09
611	9.86567655715e-09
612	9.84138384717e-09
613	9.81715095424e-09
614	9.79297773109e-09
615	9.76886403077e-09
616	9.74480970674e-09
617	9.72081461277e-09
618	9.69687860303e-09
619	9.67300153202e-09
620	9.64918325463e-09
621	9.62542362608e-09
622	9.60172250196e-09
623	9.57807973821e-09
624	9.55449519113e-09
625	9.53096871736e-09
626	9.50750017392e-09
627	9.48408941815e-09
628	9.46073630776e-09
629	9.43744070081e-09
630	9.41420245571e-09
631	9.39102143121e-09
632	9.36789748642e-09
633	9.34483048078e-09
634	9.32182027409e-09
635	9.29886672649e-09
636	9.27596969847e-09
637	9.25312905086e-09
638	9.23034464483e-09
639	9.20761634189e-09
640	9.18494400389e-09
641	9.16232749304e-09
642	9.13976667187e-09
643	9.11726140325e-09
644	9.09481155038e-09
645	9.07241697683e-09
646	9.05007754646e-09
647	9.0277931235e-09
648	9.00556357251e-09
649	8.98338875836e-09
650	8.96126854628e-09
651	8.93920280181e-09
652	8.91719139085e-09
653	8.8952341796e-09
654	8.8733310346e-09
655	8.85148182272e-09
656	8.82968641116e-09
657	8.80794466745e-09
658	8.78625645944e-09
659	8.7646216553e-09
660	8.74304012354e-09
661	8.72151173298e-09
662	8.70003635276e-09
663	8.67861385237e-09
664	8.65724410158e-09
665	8.63592697051e-09
666	8.6146623296e-09
667	8.5934500496e-09
668	8.57229000157e-09
669	8.5511820569e-09
670	8.53012608729e-09
671	8.50912196477e-09
672	8.48816956167e-09
673	8.46726875064e-09
674	8.44641940463e-09
675	8.42562139693e-09
676	8.40487460113e-09
677	8.38417889111e-09
678	8.3635341411e-09
679	8.3429402256e-09
680	8.32239701945e-09
681	8.30190439779e-09
682	8.28146223605e-09
683	8.26107040999e-09
684	8.24072879566e-09
685	8.22043726942e-09
686	8.20019570795e-09
687	8.1800039882e-09
688	8.15986198746e-09
689	8.13976958329e-09
690	8.11972665358e-09
691	8.0997330765e-09
692	8.07978873052e-09
693	8.05989349442e-09
694	8.04004724728e-09
695	8.02024986847e-09
696	8.00050123766e-09
697	7.98080123481e-09
698	7.96114974019e-09
699	7.94154663434e-09
700	7.92199179813e-09
701	7.90248511269e-09
702	7.88302645946e-09
703	7.86361572017e-09
704	7.84425277684e-09
705	7.82493751178e-09
706	7.80566980758e-09
707	7.78644954714e-09
708	7.76727661363e-09
709	7.74815089052e-09
710	7.72907226156e-09
711	7.71004061078e-09
712	7.69105582252e-09
713	7.67211778137e-09
714	7.65322637224e-09
715	7.63438148029e-09
716	7.61558299099e-09
717	7.59683079008e-09
718	7.57812476358e-09
719	7.55946479778e-09
720	7.54085077928e-09
721	7.52228259493e-09
722	7.50376013188e-09
723	7.48528327755e-09
724	7.46685191962e-09
725	7.44846594608e-09
726	7.43012524517e-09
727	7.41182970541e-09
728	7.3935792156e-09
729	7.37537366481e-09
730	7.35721294239e-09
731	7.33909693795e-09
732	7.32102554138e-09
733	7.30299864285e-09
734	7.28501613278e-09
735	7.26707790187e-09
736	7.2491838411e-09
737	7.23133384169e-09
738	7.21352779517e-09
739	7.19576559329e-09
740	7.1780471281e-09
741	7.1603722919e-09
742	7.14274097727e-09
743	7.12515307703e-09
744	7.10760848429e-09
745	7.09010709241e-09
746	7.07264879502e-09
747	7.05523348599e-09
748	7.03786105948e-09
749	7.0205314099e-09
750	7.00324443191e-09
751	6.98600002045e-09
752	6.9687980707e-09
753	6.95163847809e-09
754	6.93452113835e-09
755	6.91744594742e-09
756	6.90041280151e-09
757	6.88342159711e-09
758	6.86647223093e-09
759	6.84956459996e-09
760	6.83269860143e-09
761	6.81587413282e-09
762	6.79909109188e-09
763	6.78234937659e-09
764	6.7656488852e-09
765	6.7489895162e-09
766	6.73237116833e-09
767	6.71579374058e-09
768	6.6992571322e-09
769	6.68276124267e-09
770	6.66630597173e-09
771	6.64989121937e-09
772	6.6335168858e-09
773	6.61718287151e-09
774	6.60088907721e-09
775	6.58463540388e-09
776	6.56842175271e-09
777	6.55224802517e-09
778	6.53611412294e-09
779	6.52001994796e-09
780	6.50396540241e-09
781	6.4879503887e-09
782	6.47197480951e-09
783	6.45603856771e-09
784	6.44014156646e-09
785	6.42428370913e-09
786	6.40846489933e-09
787	6.39268504092e-09
788	6.37694403798e-09
789	6.36124179483e-09
790	6.34557821604e-09
791	6.32995320641e-09
792	6.31436667095e-09
793	6.29881851494e-09
794	6.28330864387e-09
795	6.26783696347e-09
796	6.2524033797e-09
797	6.23700779876e-09
798	6.22165012706e-09
799	6.20633027127e-09
800	6.19104813826e-09
801	6.17580363516e-09
802	6.1605966693e-09
803	6.14542714825e-09
804	6.13029497981e-09
805	6.115200072e-09
806	6.10014233308e-09
807	6.08512167153e-09
808	6.07013799605e-09
809	6.05519121556e-09
810	6.04028123921e-09
811	6.02540797639e-09
812	6.01057133669e-09
813	5.99577122992e-09
814	5.98100756615e-09
815	5.96628025562e-09
816	5.95158920883e-09
817	5.93693433648e-09
818	5.9223155495e-09
819	5.90773275903e-09
820	5.89318587644e-09
821	5.8786748133e-09
822	5.86419948143e-09
823	5.84975979283e-09
824	5.83535565975e-09
825	5.82098699462e-09
826	5.80665371012e-09
827	5.79235571913e-09
828	5.77809293474e-09
829	5.76386527026e-09
830	5.74967263921e-09
831	5.73551495534e-09
832	5.72139213258e-09
833	5.7073040851e-09
834	5.69325072726e-09
835	5.67923197366e-09
836	5.66524773908e-09
837	5.65129793853e-09
838	5.63738248721e-09
839	5.62350130055e-09
840	5.60965429417e-09
841	5.59584138392e-09
842	5.58206248583e-09
843	5.56831751616e-09
844	5.55460639136e-09
845	5.54092902809e-09
846	5.52728534323e-09
847	5.51367525384e-09
848	5.5000986772e-09
849	5.48655553079e-09
850	5.47304573229e-09
851	5.4595691996e-09
852	5.44612585079e-09
853	5.43271560416e-09
854	5.41933837819e-09
855	5.40599409159e-09
856	5.39268266324e-09
857	5.37940401223e-09
858	5.36615805785e-09
859	5.3529447196e-09
860	5.33976391716e-09
861	5.32661557042e-09
862	5.31349959946e-09
863	5.30041592456e-09
864	5.28736446619e-09
865	5.27434514503e-09
866	5.26135788195e-09
867	5.248402598e-09
868	5.23547921444e-09
869	5.22258765273e-09
870	5.2097278345e-09
871	5.1968996816e-09
872	5.18410311605e-09
873	5.17133806007e-09
874	5.15860443607e-09
875	5.14590216667e-09
876	5.13323117465e-09
877	5.120591383e-09
878	5.10798271488e-09
879	5.09540509368e-09
880	5.08285844293e-09
881	5.07034268637e-09
882	5.05785774794e-09
883	5.04540355175e-09
884	5.0329800221e-09
885	5.02058708348e-09
886	5.00822466056e-09
887	4.99589267821e-09
888	4.98359106146e-09
889	4.97131973555e-09
890	4.9590786259e-09
891	4.94686765809e-09
892	4.93468675791e-09
893	4.92253585132e-09
894	4.91041486447e-09
895	4.89832372369e-09
896	4.88626235548e-09
897	4.87423068653e-09
898	4.86222864371e-09
899	4.85025615407e-09
900	4.83831314485e-09
901	4.82639954345e-09
902	4.81451527746e-09
903	4.80266027465e-09
904	4.79083446296e-09
905	4.7790377705e-09
906	4.76727012559e-09
907	4.75553145669e-09
908	4.74382169246e-09
909	4.73214076172e-09
910	4.72048859347e-09
911	4.70886511689e-09
912	4.69727026134e-09
913	4.68570395633e-09
914	4.67416613157e-09
915	4.66265671692e-09
916	4.65117564244e-09
917	4.63972283833e-09
918	4.628298235e-09
919	4.61690176299e-09
920	4.60553335304e-09
921	4.59419293605e-09
